county,county_ascii,county_full,county_fips,state_id,state_name,lat,lon,population,county_unemployment_rate,state_unemployment,county_median_income,tax_rate
Henderson,Henderson,Henderson County,47077,TN,Tennessee,35.6542,-88.388,27800,4.4,4.3,"44,357",10.00
Henry,Henry,Henry County,47079,TN,Tennessee,36.3318,-88.3013,32298,4,4.3,"49,852",10.00
Hickman,Hickman,Hickman County,47081,TN,Tennessee,35.8032,-87.4733,24848,3.5,4.3,"41,689",10.00
Houston,Houston,Houston County,47083,TN,Tennessee,36.286,-87.7171,8238,4.8,4.3,"39,128",10.00
Humphreys,Humphreys,Humphreys County,47085,TN,Tennessee,36.0408,-87.7756,18956,3.9,4.3,"44,127",10.00
Jackson,Jackson,Jackson County,47087,TN,Tennessee,36.3592,-85.6732,11626,4.3,4.3,"38,953",10.00
Jefferson,Jefferson,Jefferson County,47089,TN,Tennessee,36.051,-83.4463,54358,4.1,4.3,"44,330",10.00
Johnson,Johnson,Johnson County,47091,TN,Tennessee,36.4549,-81.8518,17912,3.5,4.3,"37,936",10.00
Knox,Knox,Knox County,47093,TN,Tennessee,35.9932,-83.9371,475286,3.3,4.3,"59,934",10.00
Lake,Lake,Lake County,47095,TN,Tennessee,36.3352,-89.4935,7187,6,4.3,"29,534",10.00
Lauderdale,Lauderdale,Lauderdale County,47097,TN,Tennessee,35.7605,-89.6305,25406,6,4.3,"39,733",10.00
Lawrence,Lawrence,Lawrence County,47099,TN,Tennessee,35.2174,-87.3956,43967,4.3,4.3,"41,310",10.00
Lewis,Lewis,Lewis County,47101,TN,Tennessee,35.5273,-87.4931,12485,4.7,4.3,"41,476",10.00
Lincoln,Lincoln,Lincoln County,47103,TN,Tennessee,35.1405,-86.589,35042,4.1,4.3,"48,683",10.00
Loudon,Loudon,Loudon County,47105,TN,Tennessee,35.7348,-84.3119,54349,3.4,4.3,"60,642",10.00
Macon,Macon,Macon County,47111,TN,Tennessee,36.532,-86.0073,24954,4.5,4.3,"43,715",10.00
Madison,Madison,Madison County,47113,TN,Tennessee,35.6081,-88.8385,98373,5.3,4.3,"38,354",10.00
Marion,Marion,Marion County,47115,TN,Tennessee,35.1293,-85.622,28679,3.7,4.3,"39,669",10.00
Marshall,Marshall,Marshall County,47117,TN,Tennessee,35.4689,-86.765,33909,4.5,4.3,"51,004",10.00
Maury,Maury,Maury County,47119,TN,Tennessee,35.6169,-87.077,99011,4.3,4.3,"46,559",10.00
McMinn,McMinn,McMinn County,47107,TN,Tennessee,35.4248,-84.6175,53065,4.5,4.3,"47,446",10.00
McNairy,McNairy,McNairy County,47109,TN,Tennessee,35.1755,-88.5636,25916,4.7,4.3,"52,041",10.00
Meigs,Meigs,Meigs County,47121,TN,Tennessee,35.5129,-84.8133,12622,4.9,4.3,"39,452",10.00
Monroe,Monroe,Monroe County,47123,TN,Tennessee,35.4427,-84.2527,46041,3.8,4.3,"42,276",10.00
Montgomery,Montgomery,Montgomery County,47125,TN,Tennessee,36.4969,-87.3828,216172,4.5,4.3,"48,104",10.00
Moore,Moore,Moore County,47127,TN,Tennessee,35.2846,-86.3587,6481,2.6,4.3,"48,015",10.00
Morgan,Morgan,Morgan County,47129,TN,Tennessee,36.135,-84.6492,21158,4.3,4.3,"39,005",10.00
Obion,Obion,Obion County,47131,TN,Tennessee,36.3582,-89.1488,30722,4.7,4.3,"48,493",10.00
Overton,Overton,Overton County,47133,TN,Tennessee,36.345,-85.2881,22364,3.6,4.3,"40,959",10.00
Perry,Perry,Perry County,47135,TN,Tennessee,35.6426,-87.859,8313,7.2,4.3,"38,404",10.00
Pickett,Pickett,Pickett County,47137,TN,Tennessee,36.5584,-85.0749,5021,3.8,4.3,"45,308",10.00
Polk,Polk,Polk County,47139,TN,Tennessee,35.1199,-84.5233,17502,4.1,4.3,"39,180",10.00
Putnam,Putnam,Putnam County,47141,TN,Tennessee,36.1408,-85.4952,78955,3.7,4.3,"47,536",10.00
Rhea,Rhea,Rhea County,47143,TN,Tennessee,35.6087,-84.9244,32723,4.8,4.3,"42,174",10.00
Roane,Roane,Roane County,47145,TN,Tennessee,35.8479,-84.5232,53313,4,4.3,"49,972",10.00
Robertson,Robertson,Robertson County,47147,TN,Tennessee,36.5255,-86.8706,72309,3.3,4.3,"51,097",10.00
Rutherford,Rutherford,Rutherford County,47149,TN,Tennessee,35.8427,-86.4168,335595,3.4,4.3,"49,411",10.00
Scott,Scott,Scott County,47151,TN,Tennessee,36.4285,-84.5035,21855,5.1,4.3,"37,333",9.00
Sequatchie,Sequatchie,Sequatchie County,47153,TN,Tennessee,35.3712,-85.4106,15727,4.4,4.3,"43,709",10.00
Sevier,Sevier,Sevier County,47155,TN,Tennessee,35.7847,-83.5242,98088,3.9,4.3,"49,012",10.00
Shelby,Shelby,Shelby County,47157,TN,Tennessee,35.1842,-89.894,929178,6.8,4.3,"59,212",10.00
Smith,Smith,Smith County,47159,TN,Tennessee,36.2505,-85.9567,19820,3.3,4.3,"48,602",10.00
Stewart,Stewart,Stewart County,47161,TN,Tennessee,36.5012,-87.8384,13569,4.1,4.3,"48,205",10.00
Sullivan,Sullivan,Sullivan County,47163,TN,Tennessee,36.5129,-82.3042,157843,4.2,4.3,"50,418",10.00
Sumner,Sumner,Sumner County,47165,TN,Tennessee,36.4694,-86.4604,193036,3.3,4.3,"59,105",10.00
Tipton,Tipton,Tipton County,47167,TN,Tennessee,35.4973,-89.7566,60868,4.3,4.3,"49,219",10.00
Trousdale,Trousdale,Trousdale County,47169,TN,Tennessee,36.3921,-86.1568,11463,3.7,4.3,"36,454",10.00
Unicoi,Unicoi,Unicoi County,47171,TN,Tennessee,36.1107,-82.4323,17891,4.9,4.3,"43,044",10.00
Union,Union,Union County,47173,TN,Tennessee,36.2879,-83.8375,19597,4,4.3,"40,349",9.00
Van Buren,Van Buren,Van Buren County,47175,TN,Tennessee,35.696,-85.4526,6083,5,4.3,"36,669",10.00
Warren,Warren,Warren County,47177,TN,Tennessee,35.6787,-85.7785,40801,4.7,4.3,"41,296",10.00
Washington,Washington,Washington County,47179,TN,Tennessee,36.2933,-82.4974,132067,3.6,4.3,"52,089",10.00
Wayne,Wayne,Wayne County,47181,TN,Tennessee,35.2399,-87.7881,16350,4.1,4.3,"35,726",10.00
Weakley,Weakley,Weakley County,47183,TN,Tennessee,36.2983,-88.7178,32948,3.8,4.3,"45,366",10.00
White,White,White County,47185,TN,Tennessee,35.9264,-85.4552,27134,3.9,4.3,"40,770",10.00
Williamson,Williamson,Williamson County,47187,TN,Tennessee,35.8938,-86.8987,242386,2.5,4.3,"107,698",10.00
Wilson,Wilson,Wilson County,47189,TN,Tennessee,36.1549,-86.2977,144748,3.2,4.3,"59,229",10.00
Anderson,Anderson,Anderson County,48001,TX,Texas,31.8133,-95.6525,58133,4.8,5.7,"42,444",8.00
Andrews,Andrews,Andrews County,48003,TX,Texas,32.305,-102.638,18184,5.9,5.7,"52,943",8.00
Angelina,Angelina,Angelina County,48005,TX,Texas,31.2548,-94.6119,86584,6.5,5.7,"46,170",8.00
Aransas,Aransas,Aransas County,48007,TX,Texas,28.1249,-96.9934,24149,7.3,5.7,"59,878",8.00
Archer,Archer,Archer County,48009,TX,Texas,33.6153,-98.6877,8616,4.2,5.7,"60,101",8.00
Armstrong,Armstrong,Armstrong County,48011,TX,Texas,34.9649,-101.357,1980,3.6,5.7,"61,382",8.00
Atascosa,Atascosa,Atascosa County,48013,TX,Texas,28.8935,-98.5272,48684,6.2,5.7,"46,737",8.00
Austin,Austin,Austin County,48015,TX,Texas,29.887,-96.2779,30132,5.5,5.7,"58,284",8.00
Bailey,Bailey,Bailey County,48017,TX,Texas,34.0686,-102.83,6968,4.9,5.7,"51,709",8.00
Bandera,Bandera,Bandera County,48019,TX,Texas,29.7472,-99.2463,20839,4.7,5.7,"58,706",8.00
Bastrop,Bastrop,Bastrop County,48021,TX,Texas,30.1036,-97.312,94887,4.5,5.7,"44,230",8.00
Baylor,Baylor,Baylor County,48023,TX,Texas,33.6165,-99.2135,3491,3.4,5.7,"58,779",8.00
Bee,Bee,Bee County,48025,TX,Texas,28.4174,-97.7412,31191,8.7,5.7,"34,738",8.00
Bell,Bell,Bell County,48027,TX,Texas,31.0373,-97.4788,364703,5.7,5.7,"49,405",8.00
Bexar,Bexar,Bexar County,48029,TX,Texas,29.4489,-98.52,1990522,5.4,5.7,"51,780",8.00
Blanco,Blanco,Blanco County,48031,TX,Texas,30.2664,-98.3999,11313,3.3,5.7,"66,088",8.00
Borden,Borden,Borden County,48033,TX,Texas,32.7436,-101.432,550,2.4,5.7,"101,470",6.00
Bosque,Bosque,Bosque County,48035,TX,Texas,31.9004,-97.6343,18275,4.6,5.7,"50,943",8.00
Bowie,Bowie,Bowie County,48037,TX,Texas,33.4458,-94.4234,92957,5.8,5.7,"47,792",8.00
Brazoria,Brazoria,Brazoria County,48039,TX,Texas,29.1897,-95.4521,368575,6.9,5.7,"56,360",8.00
Brazos,Brazos,Brazos County,48041,TX,Texas,30.6608,-96.3024,231095,4.1,5.7,"46,702",8.00
Brewster,Brewster,Brewster County,48043,TX,Texas,29.8119,-103.252,9501,4.5,5.7,"53,014",8.00
Briscoe,Briscoe,Briscoe County,48045,TX,Texas,34.5303,-101.209,1266,4.7,5.7,"58,862",8.00
Brooks,Brooks,Brooks County,48047,TX,Texas,27.0316,-98.2187,7100,9.2,5.7,"43,437",8.00
Brown,Brown,Brown County,48049,TX,Texas,31.7742,-98.9998,38085,5.2,5.7,"46,028",8.00
Burleson,Burleson,Burleson County,48051,TX,Texas,30.4925,-96.6215,17687,5,5.7,"57,482",8.00
Burnet,Burnet,Burnet County,48053,TX,Texas,30.7884,-98.1823,48424,3.7,5.7,"59,381",8.00
Caldwell,Caldwell,Caldwell County,48055,TX,Texas,29.8368,-97.6199,45286,4.9,5.7,"41,642",8.00
Calhoun,Calhoun,Calhoun County,48057,TX,Texas,28.5067,-96.602,20367,4.9,5.7,"60,589",8.00
Callahan,Callahan,Callahan County,48059,TX,Texas,32.2976,-99.3735,13781,4.6,5.7,"50,963",8.00
Cameron,Cameron,Cameron County,48061,TX,Texas,26.1333,-97.5182,420554,8.2,5.7,"37,861",8.00
Camp,Camp,Camp County,48063,TX,Texas,32.9732,-94.9785,12498,5.9,5.7,"46,705",8.00
Carson,Carson,Carson County,48065,TX,Texas,35.4035,-101.354,5856,3.9,5.7,"56,357",8.00
Cass,Cass,Cass County,48067,TX,Texas,33.0775,-94.3435,28692,6.7,5.7,"46,101",8.00
Castro,Castro,Castro County,48069,TX,Texas,34.5299,-102.262,7450,3.5,5.7,"81,900",8.00
Chambers,Chambers,Chambers County,48071,TX,Texas,29.7384,-94.6101,45257,8.3,5.7,"60,591",8.00
Cherokee,Cherokee,Cherokee County,48073,TX,Texas,31.837,-95.1652,50564,6.4,5.7,"43,376",8.00
Childress,Childress,Childress County,48075,TX,Texas,34.5291,-100.208,6784,3.6,5.7,"39,953",8.00
Clay,Clay,Clay County,48077,TX,Texas,33.7855,-98.2085,10236,4.9,5.7,"51,938",8.00
Cochran,Cochran,Cochran County,48079,TX,Texas,33.6042,-102.829,2553,6.3,5.7,"62,305",8.00
Coke,Coke,Coke County,48081,TX,Texas,31.8886,-100.53,3288,4.8,5.7,"48,804",8.00
Coleman,Coleman,Coleman County,48083,TX,Texas,31.7732,-99.4536,7848,6,5.7,"54,822",8.00
Collin,Collin,Collin County,48085,TX,Texas,33.188,-96.5724,1039812,4.3,5.7,"77,006",8.00
Collingsworth,Collingsworth,Collingsworth County,48087,TX,Texas,34.9648,-100.27,2948,4.3,5.7,"54,140",8.00
Colorado,Colorado,Colorado County,48089,TX,Texas,29.6208,-96.5263,20559,4.8,5.7,"59,219",8.00
Comal,Comal,Comal County,48091,TX,Texas,29.8082,-98.2783,156257,4.5,5.7,"67,063",8.00
Comanche,Comanche,Comanche County,48093,TX,Texas,31.948,-98.5582,13540,4.6,5.7,"50,112",8.00
Concho,Concho,Concho County,48095,TX,Texas,31.3266,-99.864,3181,4.2,5.7,"38,635",8.00
Cooke,Cooke,Cooke County,48097,TX,Texas,33.6393,-97.2126,41215,5,5.7,"59,800",8.00
Coryell,Coryell,Coryell County,48099,TX,Texas,31.3909,-97.7993,81692,5.7,5.7,"37,476",8.00
Cottle,Cottle,Cottle County,48101,TX,Texas,34.0776,-100.279,1560,4.6,5.7,"73,613",8.00
Crane,Crane,Crane County,48103,TX,Texas,31.4286,-102.516,4654,9.6,5.7,"54,119",8.00
Crockett,Crockett,Crockett County,48105,TX,Texas,30.7231,-101.412,2939,6.7,5.7,"57,013",7.00
Crosby,Crosby,Crosby County,48107,TX,Texas,33.6147,-101.3,5265,5.6,5.7,"52,897",8.00
Culberson,Culberson,Culberson County,48109,TX,Texas,31.447,-104.517,2209,4.8,5.7,"71,297",8.00
Dallam,Dallam,Dallam County,48111,TX,Texas,36.2779,-102.602,7135,2.6,5.7,"70,511",8.00
Dallas,Dallas,Dallas County,48113,TX,Texas,32.7666,-96.7778,2604722,5.6,5.7,"72,218",8.00
Dawson,Dawson,Dawson County,48115,TX,Texas,32.7426,-101.948,12371,7,5.7,"46,139",8.00
Deaf Smith,Deaf Smith,Deaf Smith County,48117,TX,Texas,34.966,-102.605,18675,3.7,5.7,"60,615",8.00
Delta,Delta,Delta County,48119,TX,Texas,33.3863,-95.6723,5251,4.9,5.7,"47,471",8.00
Denton,Denton,Denton County,48121,TX,Texas,33.2055,-97.1168,885012,4.4,5.7,"68,773",8.00
DeWitt,DeWitt,DeWitt County,48123,TX,Texas,29.0821,-97.3567,19834,4.8,5.7,"66,916",8.00
Dickens,Dickens,Dickens County,48125,TX,Texas,33.6165,-100.779,1569,5.1,5.7,"50,869",8.00
Dimmit,Dimmit,Dimmit County,48127,TX,Texas,28.4226,-99.7566,8840,5.7,5.7,"55,771",8.00
Donley,Donley,Donley County,48129,TX,Texas,34.9654,-100.814,3266,4.1,5.7,"50,574",8.00
Duval,Duval,Duval County,48131,TX,Texas,27.6814,-98.5089,10001,8.3,5.7,"51,887",8.00
Eastland,Eastland,Eastland County,48133,TX,Texas,32.3271,-98.8323,17785,5.8,5.7,"66,400",8.00
Ector,Ector,Ector County,48135,TX,Texas,31.8692,-102.543,161258,8.3,5.7,"53,610",8.00
Edwards,Edwards,Edwards County,48137,TX,Texas,29.9827,-100.305,1366,4.3,5.7,"73,981",8.00
El Paso,El Paso,El Paso County,48141,TX,Texas,31.7686,-106.235,860485,4.5,5.7,"53,393",8.00
Ellis,Ellis,Ellis County,48139,TX,Texas,32.3484,-96.7947,187984,6.2,5.7,"44,064",8.00
Erath,Erath,Erath County,48143,TX,Texas,32.2363,-98.2179,42288,4.5,5.7,"46,906",8.00
Falls,Falls,Falls County,48145,TX,Texas,31.2533,-96.9359,17074,5.3,5.7,"43,658",8.00
Fannin,Fannin,Fannin County,48147,TX,Texas,33.5938,-96.1069,35453,4,5.7,"46,449",8.00
Fayette,Fayette,Fayette County,48149,TX,Texas,29.8768,-96.9198,24445,4.3,5.7,"65,339",8.00
Fisher,Fisher,Fisher County,48151,TX,Texas,32.7428,-100.402,3720,4.2,5.7,"57,245",8.00
Floyd,Floyd,Floyd County,48153,TX,Texas,34.0724,-101.303,5478,5.8,5.7,"53,292",8.00
Foard,Foard,Foard County,48155,TX,Texas,33.9746,-99.778,1087,3.4,5.7,"61,279",8.00
Fort Bend,Fort Bend,Fort Bend County,48157,TX,Texas,29.5275,-95.7709,806497,5.9,5.7,"65,797",8.00
Franklin,Franklin,Franklin County,48159,TX,Texas,33.1755,-95.2184,10413,4.4,5.7,"51,926",8.00
Freestone,Freestone,Freestone County,48161,TX,Texas,31.7049,-96.1491,19478,7.2,5.7,"44,014",8.00
Frio,Frio,Frio County,48163,TX,Texas,28.8678,-99.1082,18428,4.8,5.7,"39,898",8.00
Gaines,Gaines,Gaines County,48165,TX,Texas,32.7407,-102.635,21167,4.6,5.7,"50,616",8.00
Galveston,Galveston,Galveston County,48167,TX,Texas,29.3945,-94.9635,347084,6.7,5.7,"60,071",8.00
Garza,Garza,Garza County,48169,TX,Texas,33.1799,-101.299,5734,5,5.7,"36,426",8.00
Gillespie,Gillespie,Gillespie County,48171,TX,Texas,30.3181,-98.9465,26730,3.3,5.7,"78,039",8.00
Glasscock,Glasscock,Glasscock County,48173,TX,Texas,31.8694,-101.521,1221,2.9,5.7,"124,963",7.00
Goliad,Goliad,Goliad County,48175,TX,Texas,28.6571,-97.4264,7085,6.6,5.7,"55,947",8.00
Gonzales,Gonzales,Gonzales County,48177,TX,Texas,29.4567,-97.4925,19720,4.3,5.7,"57,578",8.00
Gray,Gray,Gray County,48179,TX,Texas,35.4012,-100.813,21398,6.7,5.7,"49,815",8.00
Grayson,Grayson,Grayson County,48181,TX,Texas,33.6268,-96.6777,134205,4.6,5.7,"52,055",8.00
Gregg,Gregg,Gregg County,48183,TX,Texas,32.4805,-94.817,123744,6.5,5.7,"52,958",8.00
Grimes,Grimes,Grimes County,48185,TX,Texas,30.5435,-95.9855,28878,6.7,5.7,"41,914",8.00
Guadalupe,Guadalupe,Guadalupe County,48187,TX,Texas,29.5831,-97.9486,169477,4.4,5.7,"52,190",8.00
Hale,Hale,Hale County,48189,TX,Texas,34.0705,-101.827,32879,6.1,5.7,"43,543",8.00
Hall,Hall,Hall County,48191,TX,Texas,34.5308,-100.681,2875,5.4,5.7,"48,706",8.00
Hamilton,Hamilton,Hamilton County,48193,TX,Texas,31.7048,-98.1107,8211,4.1,5.7,"77,672",8.00
Hansford,Hansford,Hansford County,48195,TX,Texas,36.2774,-101.355,5332,3,5.7,"77,093",8.00
Hardeman,Hardeman,Hardeman County,48197,TX,Texas,34.2902,-99.7457,3567,4.3,5.7,"54,847",8.00
Hardin,Hardin,Hardin County,48199,TX,Texas,30.3324,-94.3902,56124,8,5.7,"52,544",8.00
Harris,Harris,Harris County,48201,TX,Texas,29.8577,-95.3936,4697957,6.5,5.7,"65,869",8.00
Harrison,Harrison,Harrison County,48203,TX,Texas,32.5481,-94.3715,68674,6.6,5.7,"47,928",8.00
Hartley,Hartley,Hartley County,48205,TX,Texas,35.84,-102.603,5465,2.1,5.7,"75,790",7.00
Haskell,Haskell,Haskell County,48207,TX,Texas,33.1782,-99.7303,5420,3.9,5.7,"54,321",8.00
Hays,Hays,Hays County,48209,TX,Texas,30.0579,-98.0312,234573,4.1,5.7,"56,097",8.00
Hemphill,Hemphill,Hemphill County,48211,TX,Texas,35.8376,-100.271,3450,4.3,5.7,"75,731",8.00
Henderson,Henderson,Henderson County,48213,TX,Texas,32.2119,-95.8536,81717,5.1,5.7,"48,594",8.00
Hidalgo,Hidalgo,Hidalgo County,48215,TX,Texas,26.3969,-98.1812,865677,9.3,5.7,"34,503",8.00
Hill,Hill,Hill County,48217,TX,Texas,31.9907,-97.1324,35686,5,5.7,"49,968",8.00
Hockley,Hockley,Hockley County,48219,TX,Texas,33.6076,-102.343,21670,6,5.7,"52,586",8.00
Hood,Hood,Hood County,48221,TX,Texas,32.4299,-97.8323,60521,5.2,5.7,"60,912",8.00
Hopkins,Hopkins,Hopkins County,48223,TX,Texas,33.1496,-95.564,36666,4.3,5.7,"50,272",8.00
Houston,Houston,Houston County,48225,TX,Texas,31.3177,-95.4227,22288,4.8,5.7,"48,835",8.00
Howard,Howard,Howard County,48227,TX,Texas,32.3062,-101.436,34620,6.5,5.7,"51,007",8.00
Hudspeth,Hudspeth,Hudspeth County,48229,TX,Texas,31.4562,-105.387,3322,5.8,5.7,"42,500",7.00
Hunt,Hunt,Hunt County,48231,TX,Texas,33.1236,-96.0855,98783,5.1,5.7,"46,801",8.00
Hutchinson,Hutchinson,Hutchinson County,48233,TX,Texas,35.84,-101.355,20801,6,5.7,"50,130",8.00
Irion,Irion,Irion County,48235,TX,Texas,31.3039,-100.982,1555,4.9,5.7,"78,988",7.00
Jack,Jack,Jack County,48237,TX,Texas,33.2335,-98.1725,8494,5.5,5.7,"45,263",8.00
Jackson,Jackson,Jackson County,48239,TX,Texas,28.9542,-96.5776,14971,5,5.7,"51,971",8.00
Jasper,Jasper,Jasper County,48241,TX,Texas,30.744,-94.0251,33369,9.7,5.7,"49,475",8.00
Jeff Davis,Jeff Davis,Jeff Davis County,48243,TX,Texas,30.7154,-104.14,2021,4.3,5.7,"59,302",8.00
Jefferson,Jefferson,Jefferson County,48245,TX,Texas,29.8841,-94.1629,256755,10,5.7,"48,243",8.00
Jim Hogg,Jim Hogg,Jim Hogg County,48247,TX,Texas,27.0434,-98.6973,4864,8.8,5.7,"43,336",8.00
